date,home_team,away_team,home_elo_before,away_elo_before,outcome,tournament
2019-01-25,Korea Republic,Qatar,1509.044880141862,1475.9338343347256,away_win,AFC Asian Cup
2019-01-27,United States,Panama,1517.0482768955924,1351.0911289893822,home_win,Friendly
2019-01-28,IR Iran,Japan,1569.4975413772913,1557.4947006710643,away_win,AFC Asian Cup
2019-02-01,Japan,Qatar,1583.358031054223,1503.3091787311782,away_win,AFC Asian Cup
2019-03-21,United States,Ecuador,1522.6045760011802,1427.504473997649,home_win,Friendly
2019-03-22,Japan,Colombia,1552.697854923252,1564.7405153567743,away_win,Kirin Challenge Cup
2019-03-22,England,Czechia,1597.917228984387,1435.0995661659751,home_win,UEFA Euro qualification
2019-03-23,Brazil,Panama,1693.273110602526,1345.5348298837944,draw,Friendly
2019-03-23,Spain,Norway,1587.8267151177188,1444.6435216627926,home_win,UEFA Euro qualification
2019-03-24,Netherlands,Germany,1593.2152901866982,1563.5401690409433,away_win,UEFA Euro qualification
2019-03-26,Norway,Sweden,1433.973185109681,1512.5540409949888,draw,UEFA Euro qualification
2019-03-26,Paraguay,Mexico,1440.7416830497443,1533.0585365610289,away_win,Friendly
2019-03-26,Morocco,Argentina,1505.6871458123414,1572.5983572958844,away_win,Friendly
2019-03-26,Algeria,Tunisia,1437.7748277278918,1479.5730304283538,home_win,Friendly
2019-03-26,Czechia,Brazil,1425.248627370748,1685.6535125410098,away_win,Friendly
2019-03-26,Korea Republic,Colombia,1481.6695357454093,1574.3940384709438,home_win,Friendly
2019-06-02,Türkiye,Uzbekistan,1529.3135814154814,1430.4641698130886,home_win,Friendly
2019-06-03,Colombia,Panama,1561.7868216078512,1353.1544279453105,home_win,Friendly
2019-06-05,Brazil,Qatar,1689.3049740103224,1533.9693548621492,home_win,Friendly
2019-06-05,Portugal,Switzerland,1586.4056360266186,1479.7723294060115,home_win,UEFA Nations League
2019-06-06,England,Netherlands,1607.7681677796143,1574.2242067068353,away_win,UEFA Nations League
2019-06-07,Uruguay,Panama,1557.7469451135087,1348.5284257825112,home_win,Friendly
2019-06-07,Korea Republic,Australia,1494.276752608502,1394.5209942508975,home_win,Friendly
2019-06-07,Tunisia,Iraq,1468.3757520591323,1410.2456090279818,home_win,Friendly
2019-06-08,Türkiye,France,1536.5428274887759,1701.0892795736102,home_win,UEFA Euro qualification
2019-06-09,Mexico,Ecuador,1540.4622585607547,1420.1753038489426,home_win,Friendly
2019-06-09,Switzerland,England,1463.968965274849,1583.1025785397162,draw,UEFA Nations League
2019-06-09,Portugal,Netherlands,1602.209000157781,1598.8897959467333,home_win,UEFA Nations League
2019-06-10,Spain,Sweden,1598.4970516708304,1508.662135785311,home_win,UEFA Euro qualification
2019-06-11,Belgium,Scotland,1690.846907050406,1447.5877944365739,home_win,UEFA Euro qualification
2019-06-11,Croatia,Tunisia,1547.3092662164174,1476.718071247793,away_win,Friendly
2019-06-11,Korea Republic,IR Iran,1501.4819320756071,1543.6342109941327,draw,Friendly
2019-06-15,Ghana,South Africa,1473.179533053091,1408.1550004607957,draw,Friendly
2019-06-15,Argentina,Colombia,1580.6959594340306,1566.4128237706504,away_win,Copa América
2019-06-16,Paraguay,Qatar,1433.3379610500185,1528.164410598188,draw,Copa América
2019-06-16,Uruguay,Ecuador,1562.360960148748,1413.5054376494288,home_win,Copa América
2019-06-19,Colombia,Qatar,1592.439999404679,1521.5056260751123,home_win,Copa América
2019-06-19,Argentina,Paraguay,1554.668783800002,1439.9967455730941,draw,Copa América
2019-06-19,Mexico,Canada,1547.1321247602684,1476.6363909320355,home_win,Gold Cup
2019-06-20,Uruguay,Japan,1577.2605276367908,1543.0443318090825,draw,Copa América
2019-06-23,Colombia,Paraguay,1612.4056176609238,1447.9609478480286,home_win,Copa América
2019-06-23,Qatar,Argentina,1501.5400078188675,1546.7045815250676,away_win,Copa América
2019-06-24,Ecuador,Japan,1398.605870161386,1545.498456173098,draw,Copa América
2019-06-24,Côte d'Ivoire,South Africa,1478.2365300474103,1410.0050070195489,home_win,African Cup of Nations
2019-06-26,Egypt,DR Congo,1445.5838604013336,1450.3664523906978,home_win,African Cup of Nations
2019-06-26,United States,Panama,1529.9337461498867,1343.9144107472719,home_win,Gold Cup
2019-06-27,Senegal,Algeria,1525.9356624877025,1448.9721060971133,away_win,African Cup of Nations
2019-06-27,Brazil,Paraguay,1695.1099182742837,1433.9826902024574,draw,Copa América
2019-06-28,Morocco,Côte d'Ivoire,1497.5895436741953,1498.3890362377201,home_win,African Cup of Nations
2019-06-29,Haiti,Canada,1415.1311309757232,1456.640482270178,home_win,Gold Cup
2019-06-30,United States,Curaçao,1542.6961678563412,1477.8177166277837,home_win,Gold Cup
2019-07-01,South Africa,Morocco,1389.852500829239,1522.6470716869903,away_win,African Cup of Nations
2019-07-02,Haiti,Mexico,1443.103838275783,1567.128033422126,away_win,Gold Cup
2019-07-02,Brazil,Argentina,1679.2075848212478,1568.472912149935,home_win,Copa América
2019-07-06,Egypt,South Africa,1470.9279738235623,1373.968206349611,away_win,African Cup of Nations
2019-07-07,United States,Mexico,1563.0813038924573,1583.5644676427155,away_win,Gold Cup
2019-07-08,Ghana,Tunisia,1471.3295264943379,1488.722345146788,draw,African Cup of Nations
2019-07-11,Côte d'Ivoire,Algeria,1473.331508224925,1479.4212385798146,draw,African Cup of Nations
2019-07-14,Senegal,Tunisia,1495.4865300050012,1487.471875651053,home_win,African Cup of Nations
2019-07-19,Senegal,Algeria,1519.9099315384753,1478.9830921248265,away_win,African Cup of Nations
2019-08-10,Jordan,Saudi Arabia,1401.5722548932754,1407.0446317846915,home_win,WAFF Championship
2019-09-05,Japan,Paraguay,1535.5164820707412,1449.8850236554933,home_win,Kirin Challenge Cup
2019-09-06,United States,Mexico,1539.5534807695942,1607.0922907655786,away_win,Friendly
2019-09-06,Brazil,Colombia,1696.498857631734,1626.383875306495,draw,Friendly
2019-09-06,Germany,Netherlands,1582.5312525208062,1576.604741755138,away_win,UEFA Euro qualification
2019-09-07,Curaçao,Haiti,1457.4325805916676,1426.6674040551934,home_win,CONCACAF Nations League
2019-09-08,Sweden,Norway,1495.5888214971267,1437.8650903193588,draw,UEFA Euro qualification
2019-09-09,Iraq,Uzbekistan,1401.9032898393211,1423.234923739794,draw,Friendly
2019-09-09,Scotland,Belgium,1440.665963301228,1697.7687381857518,away_win,UEFA Euro qualification
2019-09-10,Argentina,Mexico,1551.1816393394488,1615.1724889140928,home_win,Friendly
2019-09-10,Côte d'Ivoire,Tunisia,1473.7696546799132,1463.048474117579,home_win,Friendly
2019-09-10,Jordan,Paraguay,1424.426617842898,1442.3009723394819,away_win,Friendly
2019-09-10,United States,Uruguay,1531.4732826210802,1574.8064032727752,draw,Friendly
2019-09-10,Haiti,Curaçao,1406.1545721499344,1477.9454124969266,draw,CONCACAF Nations League
2019-10-09,Germany,Argentina,1564.7327687596571,1563.0028966324953,draw,Friendly
2019-10-10,Algeria,DR Congo,1506.9144687698943,1425.022338968469,draw,Friendly
2019-10-10,Brazil,Senegal,1694.5077432355151,1491.9785548934076,draw,Friendly
2019-10-11,Czechia,England,1421.5971659014353,1575.676258331318,home_win,UEFA Euro qualification
2019-10-12,Norway,Spain,1440.7461198208966,1611.5703659590147,draw,UEFA Euro qualification
2019-10-12,Côte d'Ivoire,DR Congo,1483.461172206163,1427.336682807312,home_win,Friendly
2019-10-13,Ecuador,Argentina,1408.587844263743,1563.0526859432275,away_win,Friendly
2019-10-14,France,Türkiye,1675.8699302347611,1561.762176827625,draw,UEFA Euro qualification
2019-10-15,Canada,United States,1428.6677749701182,1532.7140828887982,home_win,CONCACAF Nations League
2019-10-15,Mexico,Panama,1603.3512316210463,1331.1519890408174,home_win,CONCACAF Nations League
2019-10-15,Sweden,Spain,1492.7077919955889,1603.5983768520325,draw,UEFA Euro qualification
2019-10-15,Algeria,Colombia,1504.6001249310514,1628.3749897027137,home_win,Friendly
2019-11-14,Ghana,South Africa,1472.5799959900728,1405.7693707097974,home_win,African Cup of Nations qualification
2019-11-14,Jordan,Australia,1414.9406297143748,1387.3158147837923,away_win,FIFA World Cup qualification
2019-11-14,Iraq,IR Iran,1402.5164932923994,1542.426888808519,home_win,FIFA World Cup qualification
2019-11-14,Uzbekistan,Saudi Arabia,1422.6217202867158,1384.1902688350692,away_win,FIFA World Cup qualification
2019-11-15,Brazil,Argentina,1689.259855691726,1568.8783041823958,away_win,Superclásico de las Américas
2019-11-15,United States,Canada,1503.6704772510066,1457.7113806079099,home_win,CONCACAF Nations League
2019-11-15,Panama,Mexico,1323.3823752002731,1611.1208454615905,away_win,CONCACAF Nations League
2019-11-18,Argentina,Uruguay,1592.2102742988848,1573.5656030050573,draw,Friendly
2019-11-19,Saudi Arabia,Paraguay,1406.3935820567256,1451.786960468005,draw,Friendly
2019-11-19,Brazil,Korea Republic,1665.927885575237,1502.6892542612209,home_win,Friendly
2019-11-19,Ecuador,Colombia,1402.7622260245746,1614.9558992173659,away_win,Friendly
2019-11-26,Qatar,Iraq,1479.7716771940002,1430.1615354514468,away_win,Gulf Cup
2019-12-05,Qatar,Saudi Arabia,1454.0805724186746,1407.6927247399053,away_win,Gulf Cup
2019-12-18,Korea Republic,Japan,1497.0699428219075,1543.1005333867527,home_win,EAFF Championship
2020-09-03,Germany,Spain,1564.682979448925,1598.1951623253326,draw,UEFA Nations League
2020-09-04,Norway,Austria,1448.7181089278788,1495.8690012396746,away_win,UEFA Nations League
2020-09-05,Portugal,Croatia,1624.4940543493763,1535.3049923174224,home_win,UEFA Nations League
2020-09-05,Sweden,France,1498.1110065222888,1670.3205398554892,away_win,UEFA Nations League
2020-09-06,Switzerland,Germany,1471.3952854832473,1566.8465297728083,draw,UEFA Nations League
2020-09-07,Czechia,Scotland,1446.386282463849,1434.176017064574,away_win,UEFA Nations League
2020-09-08,Sweden,Portugal,1485.9316722010306,1641.341769060119,away_win,UEFA Nations League
2020-09-08,France,Croatia,1682.4998741767474,1518.4572776066796,home_win,UEFA Nations League
2020-10-07,Portugal,Spain,1654.3989196286507,1596.0316120014493,draw,Friendly
2020-10-07,Switzerland,Croatia,1477.4257648662362,1505.8558576523917,away_win,Friendly
2020-10-07,Germany,Türkiye,1560.8160503898193,1567.3115672068968,draw,Friendly
2020-10-07,Netherlands,Mexico,1594.4032255162872,1618.3321763165352,away_win,Friendly
2020-10-08,Argentina,Ecuador,1591.6741520626697,1398.2087214505257,home_win,FIFA World Cup qualification
2020-10-08,Uzbekistan,IR Iran,1400.4184070650595,1514.7818466494716,away_win,Friendly
2020-10-08,Belgium,Côte d'Ivoire,1704.2586844224058,1491.8596856035938,draw,Friendly
2020-10-09,Morocco,Senegal,1538.5313661666185,1497.2264424371967,home_win,Friendly
2020-10-10,Spain,Switzerland,1597.6959306303963,1468.242227214663,home_win,UEFA Nations League
2020-10-11,Bosnia and Herzegovina,Netherlands,1503.3244805078198,1585.0908691487914,draw,UEFA Nations League
2020-10-11,England,Belgium,1550.8871417689043,1698.8080336735445,home_win,UEFA Nations League
2020-10-11,Croatia,Sweden,1515.039395303965,1472.874521632499,home_win,UEFA Nations League
2020-10-11,France,Portugal,1695.1012941310353,1652.7346009997036,draw,UEFA Nations League
2020-10-12,Ghana,Qatar,1486.7556830719295,1428.5942100145448,home_win,Friendly
2020-10-13,Ecuador,Uruguay,1388.3212773245225,1574.1017252412723,home_win,FIFA World Cup qualification
2020-10-13,Morocco,DR Congo,1547.3480843565862,1418.938169409881,draw,Friendly
2020-10-13,Mexico,Algeria,1627.644532684031,1518.0192154163992,draw,Friendly
2020-10-13,Japan,Côte d'Ivoire,1517.636902544742,1497.3103363524551,home_win,Friendly
2020-10-13,Germany,Switzerland,1561.0029846133316,1453.7581179434787,draw,UEFA Nations League
2020-10-14,Portugal,Sweden,1655.4647580058067,1453.0918002964336,home_win,UEFA Nations League
2020-10-14,Croatia,France,1534.8221166400303,1692.3711371249321,away_win,UEFA Nations League
2020-10-14,Scotland,Czechia,1457.4664309777424,1423.0958685506805,home_win,UEFA Nations League
2020-11-11,Belgium,Switzerland,1667.268346465448,1460.4908313376534,home_win,Friendly
2020-11-11,Germany,Czechia,1554.270271219157,1402.8144805256777,home_win,Friendly
2020-11-11,Netherlands,Spain,1579.8913030244576,1612.1800399015806,draw,Friendly
2020-11-11,Türkiye,Croatia,1567.1246329833846,1521.8787902218473,draw,Friendly
2020-11-12,Argentina,Paraguay,1601.5615961886729,1450.4878177848252,draw,FIFA World Cup qualification
2020-11-12,Jordan,Iraq,1393.353760159183,1455.8526402267723,draw,Friendly
2020-11-12,Bosnia and Herzegovina,IR Iran,1508.5240466321536,1521.6041487652662,away_win,Friendly
2020-11-13,Japan,Panama,1527.0525235231337,1316.1710443453285,home_win,Friendly
2020-11-13,Colombia,Uruguay,1619.5094037914148,1544.3221225592736,away_win,FIFA World Cup qualification
2020-11-14,Portugal,France,1666.164343890182,1705.3144635431152,away_win,UEFA Nations League
2020-11-14,Sweden,Croatia,1442.3922144120584,1523.1737579274404,home_win,UEFA Nations League
2020-11-14,Switzerland,Spain,1455.8267508801002,1611.2533616630458,draw,UEFA Nations League
2020-11-14,Mexico,Korea Republic,1624.5899641406945,1522.533573663918,home_win,Friendly
2020-11-15,Netherlands,Bosnia and Herzegovina,1580.8179812629924,1498.9003444707735,home_win,UEFA Nations League
2020-11-15,Belgium,England,1671.9324269230012,1582.4268289770007,home_win,UEFA Nations League
2020-11-16,United States,Panama,1523.2113961665216,1311.5909207735115,home_win,Friendly
2020-11-17,Uruguay,Brazil,1568.5839279386466,1671.5471970145504,away_win,FIFA World Cup qualification
2020-11-17,Ecuador,Colombia,1418.1008800065213,1595.2475984120417,home_win,FIFA World Cup qualification
2020-11-17,Uzbekistan,Iraq,1393.5961049492648,1454.072933120817,away_win,Friendly
2020-11-17,Korea Republic,Qatar,1515.3893257932507,1420.2527677841579,home_win,Friendly
2020-11-17,Croatia,Portugal,1495.5346039821811,1646.1890369802309,away_win,UEFA Nations League
2020-11-17,Spain,Germany,1601.8096311687782,1560.1676628481653,home_win,UEFA Nations League
2020-11-17,France,Sweden,1725.2897704530662,1470.0313683573177,home_win,UEFA Nations League
2020-11-17,Japan,Mexico,1531.6326470949507,1631.734212011362,away_win,Friendly
2020-11-18,Austria,Norway,1515.3341086513808,1429.2530015161726,draw,UEFA Nations League
2021-02-15,Jordan,Uzbekistan,1395.1334672651383,1385.3193983089861,away_win,Friendly
2021-03-24,Türkiye,Netherlands,1565.8296652777915,1598.1091442897268,home_win,FIFA World Cup qualification
2021-03-25,South Africa,Ghana,1391.5936836279407,1495.0971253023165,draw,African Cup of Nations qualification
2021-03-25,Scotland,Austria,1477.7478190027452,1509.8708129949305,draw,FIFA World Cup qualification
2021-03-25,Japan,Korea Republic,1524.436640746142,1522.7175215302923,home_win,Friendly
2021-03-27,Czechia,Belgium,1396.9170888966694,1688.7609407453047,draw,FIFA World Cup qualification
2021-03-27,Norway,Türkiye,1434.716297172623,1587.6824934044027,away_win,FIFA World Cup qualification
2021-03-29,Uzbekistan,Iraq,1395.6017948157255,1462.3496397610957,away_win,Friendly
2021-03-31,Bosnia and Herzegovina,France,1481.609181444039,1733.7063920789012,away_win,FIFA World Cup qualification
2021-05-30,Switzerland,United States,1465.2704813743678,1527.7765151190583,home_win,Friendly
2021-06-02,England,Austria,1565.5983151546973,1508.0269159316674,home_win,Friendly
2021-06-02,Netherlands,Scotland,1576.2563161631156,1479.5917160660083,draw,Friendly
2021-06-03,Uruguay,Paraguay,1554.3433430899638,1458.6747371757028,draw,FIFA World Cup qualification
2021-06-04,Brazil,Ecuador,1685.7877818632332,1447.4977462438546,home_win,FIFA World Cup qualification
2021-06-04,Spain,Portugal,1621.62572810913,1659.501370202656,draw,Friendly
2021-06-05,Tunisia,DR Congo,1453.3569565913292,1422.4745299270414,home_win,Friendly
2021-06-06,Belgium,Croatia,1675.0448217003236,1482.222270759756,home_win,Friendly
2021-06-06,United States,Mexico,1515.9966086360246,1638.9302183601706,home_win,CONCACAF Nations League
2021-06-08,Morocco,Ghana,1543.811723839426,1490.0326965317856,home_win,Friendly
2021-06-08,Senegal,Cabo Verde,1488.409724247229,1487.9655784002805,home_win,Friendly
2021-06-08,Colombia,Argentina,1565.8507321747084,1593.3746767977952,draw,FIFA World Cup qualification
2021-06-08,Paraguay,Brazil,1464.0467748570386,1693.8815450780874,away_win,FIFA World Cup qualification
2021-06-11,Tunisia,Algeria,1462.4704224648863,1521.0737839597357,away_win,Friendly
2021-06-12,Panama,Curaçao,1307.0258018209747,1473.361279674663,home_win,FIFA World Cup qualification
2021-06-12,Ghana,Côte d'Ivoire,1481.568336533642,1487.8947153740635,draw,Friendly
2021-06-12,Haiti,Canada,1410.738704972198,1438.1704616923948,away_win,FIFA World Cup qualification
2021-06-13,England,Croatia,1573.9562785234232,1477.2647628615987,home_win,UEFA Euro
2021-06-13,Colombia,Ecuador,1567.4318315900398,1439.4039830290005,home_win,Copa América
2021-06-14,Scotland,Czechia,1482.3043131470872,1410.6332079416504,away_win,UEFA Euro
2021-06-14,Spain,Sweden,1622.7115786215095,1461.6147467314827,draw,UEFA Euro
2021-06-15,Curaçao,Panama,1444.4564083948335,1335.9306731008041,draw,FIFA World Cup qualification
2021-06-15,Australia,Jordan,1408.9026843389843,1384.851070758399,home_win,FIFA World Cup qualification
2021-06-15,IR Iran,Iraq,1531.2278509266464,1470.4517741979414,home_win,FIFA World Cup qualification
2021-06-15,Saudi Arabia,Uzbekistan,1433.179087144035,1387.4996603788798,home_win,FIFA World Cup qualification
2021-06-15,Canada,Haiti,1456.5946359842255,1392.3145306803674,home_win,FIFA World Cup qualification
2021-06-15,Germany,France,1540.3515659078134,1741.2991428207056,away_win,UEFA Euro
2021-06-17,Netherlands,Austria,1573.5437190820367,1499.6689525629415,home_win,UEFA Euro
2021-06-18,Croatia,Czechia,1459.0480497489766,1440.7184302719995,draw,UEFA Euro
2021-06-18,England,Scotland,1592.1729916360453,1452.2190908167381,draw,UEFA Euro
2021-06-18,Argentina,Uruguay,1591.7935773824638,1548.971305408628,home_win,Copa América
2021-06-19,Germany,Portugal,1528.388624340399,1658.4155196902766,home_win,UEFA Euro
2021-06-20,Switzerland,Türkiye,1477.0503878574016,1599.4050941382238,home_win,UEFA Euro
2021-06-21,Argentina,Paraguay,1613.7277758797266,1455.634225110067,home_win,Copa América
2021-06-22,Scotland,Croatia,1461.7780664336588,1457.7303498926155,away_win,UEFA Euro
2021-06-22,England,Czechia,1582.6140160191246,1442.0361301283606,home_win,UEFA Euro
2021-06-23,Brazil,Colombia,1702.294094825059,1583.6149934387188,home_win,Copa América
2021-06-23,Portugal,France,1624.4729859968738,1753.26208438812,draw,UEFA Euro
2021-06-27,Brazil,Ecuador,1719.071782442304,1423.2208211803215,draw,Copa América
2021-06-27,Belgium,Portugal,1680.0023295984809,1633.3377503621966,home_win,UEFA Euro
2021-06-27,Netherlands,Czechia,1593.3066891680285,1426.6334145202989,away_win,UEFA Euro
2021-06-28,Croatia,Spain,1483.0215933337922,1611.8847324153141,away_win,UEFA Euro
2021-06-28,France,Switzerland,1744.3973200227972,1510.5077456933343,draw,UEFA Euro
2021-06-28,Uruguay,Paraguay,1527.0371069113653,1441.2848433803217,home_win,Copa América
2021-06-29,England,Germany,1598.0167316271863,1562.3311580338018,home_win,UEFA Euro
2021-06-30,Mexico,Panama,1608.7854155944026,1341.9823636765361,home_win,Friendly
2021-07-02,Switzerland,Spain,1525.1845766063998,1628.0153106160992,draw,UEFA Euro
2021-07-03,Uruguay,Colombia,1545.9890506343636,1566.8373058214736,draw,Copa América
2021-07-03,Argentina,Ecuador,1628.077157609472,1440.5174871155232,home_win,Copa América
2021-07-06,Argentina,Colombia,1640.7554841356125,1565.338951230892,draw,Copa América
2021-07-10,Brazil,Argentina,1701.7751165071024,1635.412482684377,away_win,Copa América
2021-07-11,United States,Haiti,1546.1414114017925,1375.9731414137182,home_win,Gold Cup
2021-07-13,Qatar,Panama,1412.9245720471163,1338.4395523911164,draw,Gold Cup
2021-07-15,Haiti,Canada,1362.3242589960796,1472.9360252508748,away_win,Gold Cup
2021-07-18,South Africa,Senegal,1396.6581123984715,1498.3969407091138,draw,COSAFA Cup
2021-07-18,United States,Canada,1559.790293819431,1490.2353018979638,home_win,Gold Cup
2021-07-29,Mexico,Canada,1612.3282268798223,1470.1743784427126,home_win,Gold Cup
2021-07-29,United States,Qatar,1579.8512172746823,1407.6455733049002,home_win,Gold Cup
2021-08-01,United States,Mexico,1593.3840319446624,1627.6344235954637,home_win,Gold Cup
2021-09-01,France,Bosnia and Herzegovina,1729.7204891097317,1474.0164307022346,draw,FIFA World Cup qualification
2021-09-01,Norway,Netherlands,1422.9936964388019,1557.1561206254898,draw,FIFA World Cup qualification
2021-09-02,Ecuador,Paraguay,1427.8391605893826,1422.3328996573234,home_win,FIFA World Cup qualification
2021-09-02,Sweden,Spain,1472.441592937678,1620.8247884535037,home_win,FIFA World Cup qualification
2021-09-02,Korea Republic,Iraq,1512.767001354983,1453.9150729930514,draw,FIFA World Cup qualification
2021-09-04,Haiti,Jordan,1345.0249823489905,1366.2333855013628,home_win,Friendly
2021-09-04,Qatar,Portugal,1394.11275863492,1611.6754903878182,away_win,Friendly
2021-09-05,Sweden,Uzbekistan,1500.4991752448127,1370.1141323641518,home_win,Friendly
2021-09-05,Belgium,Czechia,1701.6645895728593,1462.7839830628375,home_win,FIFA World Cup qualification
2021-09-05,Paraguay,Colombia,1402.6498389812286,1570.6819526821275,draw,FIFA World Cup qualification
2021-09-05,United States,Canada,1620.8405931612813,1454.8681817270713,draw,FIFA World Cup qualification
2021-09-06,South Africa,Ghana,1402.352822751407,1481.7504042321127,home_win,FIFA World Cup qualification
2021-09-07,Iraq,IR Iran,1457.2708282148808,1547.7645521315364,away_win,FIFA World Cup qualification
2021-09-07,Austria,Scotland,1479.9059824769497,1436.486822992482,away_win,FIFA World Cup qualification
2021-09-07,Netherlands,Türkiye,1549.7953832324552,1565.947736302291,home_win,FIFA World Cup qualification
2021-09-08,Panama,Mexico,1343.7185511333325,1600.1778623788448,draw,FIFA World Cup qualification
2021-09-09,Uruguay,Ecuador,1547.4874052249452,1447.5222212654774,home_win,FIFA World Cup qualification
2021-10-07,Saudi Arabia,Japan,1450.564615158763,1534.3871609214514,home_win,FIFA World Cup qualification
2021-10-07,Mexico,Canada,1587.6173489797654,1463.7562886411176,draw,FIFA World Cup qualification
2021-10-07,Paraguay,Argentina,1411.6328444376386,1665.1304211901809,draw,FIFA World Cup qualification
2021-10-07,Uruguay,Colombia,1561.8866521840152,1561.6989472257176,draw,FIFA World Cup qualification
2021-10-07,Belgium,France,1709.7364270528287,1717.186339928992,away_win,UEFA Nations League
2021-10-08,Türkiye,Norway,1545.0186014129704,1430.3544338318366,draw,FIFA World Cup qualification
2021-10-09,Curaçao,New Zealand,1438.4047178191015,1408.020688071474,away_win,Friendly
2021-10-09,Portugal,Qatar,1616.1212181637259,1389.6670308590124,home_win,Friendly
2021-10-10,Spain,France,1592.767206146369,1739.2039559669156,away_win,UEFA Nations League
2021-10-10,Argentina,Uruguay,1652.6737076506067,1561.875847019095,home_win,FIFA World Cup qualification
2021-10-10,Panama,United States,1356.279064532412,1611.952486247235,home_win,FIFA World Cup qualification
2021-10-10,Colombia,Brazil,1561.7097523906377,1672.0571780012986,draw,FIFA World Cup qualification
2021-10-12,IR Iran,Korea Republic,1562.6700023555136,1509.4112461331536,draw,FIFA World Cup qualification
2021-10-12,Japan,Australia,1509.6534377058874,1427.5203695960204,home_win,FIFA World Cup qualification
2021-10-12,Jordan,Uzbekistan,1355.6237156541636,1363.7001318880061,home_win,Friendly
2021-10-13,Canada,Panama,1470.598851010591,1388.8121427356502,home_win,FIFA World Cup qualification
2021-10-14,Colombia,Ecuador,1567.8565549618781,1433.1229743064073,draw,FIFA World Cup qualification
2021-10-14,Brazil,Uruguay,1665.9103754300581,1546.986764663476,home_win,FIFA World Cup qualification
2021-10-27,Mexico,Ecuador,1580.774786610292,1440.5121194778199,away_win,Friendly
2021-11-11,Brazil,Colombia,1679.319975845799,1560.4674097904656,home_win,FIFA World Cup qualification
2021-11-11,Australia,Saudi Arabia,1412.1621818114293,1475.298338374327,draw,FIFA World Cup qualification
2021-11-12,Uruguay,Argentina,1533.577164247735,1667.562790006226,away_win,FIFA World Cup qualification
2021-11-12,United States,Mexico,1579.4194080439966,1566.9436112007957,home_win,FIFA World Cup qualification
2021-11-14,Ghana,South Africa,1457.2578467992762,1426.8453801842436,home_win,FIFA World Cup qualification
2021-11-14,Spain,Sweden,1579.2261559961717,1506.9131757209584,home_win,FIFA World Cup qualification
2021-11-16,Iraq,Korea Republic,1442.3653779909037,1512.4532764808287,away_win,FIFA World Cup qualification
2021-11-16,Canada,Mexico,1485.975907244013,1547.6614672883957,home_win,FIFA World Cup qualification
2021-11-16,Netherlands,Norway,1570.7245181217759,1436.7253885582295,home_win,FIFA World Cup qualification
2021-11-16,Colombia,Paraguay,1547.0541635362965,1424.0895579772127,draw,FIFA World Cup qualification
2021-11-16,Argentina,Brazil,1680.2108530645392,1692.733222099968,draw,FIFA World Cup qualification
2021-12-01,Saudi Arabia,Jordan,1471.703413142348,1365.856131737658,away_win,Arab Cup
2021-12-04,Jordan,Morocco,1395.0063424037737,1552.2760838375696,away_win,Arab Cup
2021-12-06,Qatar,Iraq,1385.395751857923,1426.346109499153,home_win,Arab Cup
2021-12-07,Morocco,Saudi Arabia,1565.234238649547,1442.5532024762322,home_win,Arab Cup
2021-12-07,Algeria,Egypt,1529.4028600979757,1439.1268094633758,draw,Arab Cup
2021-12-11,Egypt,Jordan,1444.844993963692,1382.0481875917962,home_win,Arab Cup
2021-12-11,Morocco,Algeria,1580.1039079029792,1523.6846755976594,draw,Arab Cup
2021-12-15,Tunisia,Egypt,1454.1413463266463,1463.3219731644442,home_win,Arab Cup
2021-12-15,Qatar,Algeria,1410.535492931847,1527.306615982557,away_win,Arab Cup
2021-12-18,Tunisia,Algeria,1477.2357472738443,1542.5169285504955,away_win,Arab Cup
2021-12-18,United States,Bosnia and Herzegovina,1598.7015519563965,1486.5505798829743,home_win,Friendly
2021-12-18,Qatar,Egypt,1395.3251803639087,1440.2275722172462,draw,Arab Cup
2022-01-05,Algeria,Ghana,1560.8383642127444,1475.5116222024478,home_win,Friendly
2022-01-10,Morocco,Ghana,1576.4819675180815,1467.9193106090747,home_win,African Cup of Nations
2022-01-20,Côte d'Ivoire,Algeria,1487.7126476755927,1568.4306758061175,home_win,African Cup of Nations
2022-01-25,Senegal,Cabo Verde,1492.7022303561782,1477.9783619383957,home_win,African Cup of Nations
2022-01-26,Côte d'Ivoire,Egypt,1518.418486676797,1437.33576663937,draw,African Cup of Nations
2022-01-27,Paraguay,Uruguay,1430.8865164485746,1520.9291011894218,away_win,FIFA World Cup qualification
2022-01-27,IR Iran,Iraq,1559.6279720078385,1401.206368425229,home_win,FIFA World Cup qualification
2022-01-27,Ecuador,Brazil,1454.3432948873162,1692.0126885681766,draw,FIFA World Cup qualification
2022-01-28,Jordan,New Zealand,1363.5712083910441,1418.8929881247177,home_win,Friendly
2022-01-30,Canada,United States,1509.4899670874704,1605.581219062581,home_win,FIFA World Cup qualification
2022-01-30,Egypt,Morocco,1443.066474421394,1593.9149408949834,home_win,African Cup of Nations
2022-02-01,Brazil,Paraguay,1680.1295418148386,1415.9567736144093,home_win,FIFA World Cup qualification
2022-02-01,Japan,Saudi Arabia,1525.0116254904785,1427.6835332228,home_win,FIFA World Cup qualification
2022-02-01,Argentina,Colombia,1680.9313865963306,1540.2572050649346,home_win,FIFA World Cup qualification
2022-02-02,Mexico,Panama,1524.1474074449382,1373.4350865022284,home_win,FIFA World Cup qualification
